generation,time,collection_time,train_time,return,episode_length,entropy,action_std,policy_loss,kl_approx,clip_fraction,ESS,value_loss,explained_variance
1,21.366255044937134,8.570395946502686,12.066923141479492,1.0215774774551392,11.904762268066406,0.6676717400550842,0.7161576747894287,-1.3765265101321136,0.010679281452474964,0.1099575997832144,0.9807911785302225,0.10290652408745175,0.11967064353595697
2,41.166098833084106,16.79502558708191,23.04289412498474,1.0188180208206177,11.869436264038086,0.7641030550003052,0.7061191201210022,-1.009758421395243,0.01043232402863627,0.1089259491674737,0.981735926096336,0.2068260387886998,0.1427996851681471
3,62.88684797286987,25.435203552246094,35.468623876571655,1.031606674194336,12.012012481689453,0.8388854265213013,0.6943988800048828,-0.726258455661784,0.007649629398957273,0.11792412037473178,0.9818829225721638,0.2916301397513785,0.13211146118349423
4,84.30112218856812,33.571651458740234,48.1466920375824,1.0464792251586914,12.15805435180664,0.9155524969100952,0.6822658777236938,-0.5040258577585759,0.007473674709313244,0.0685071186908222,0.9881132976572694,0.3616994933856407,0.13869694797471263
5,105.74713706970215,41.85397958755493,60.70929503440857,1.083698034286499,12.5,0.9012084007263184,0.6875852346420288,-0.32949437080351685,0.006846986386477269,0.06818259711502565,0.9886974689362223,0.4062797756733614,0.16270719355193783
6,127.3054928779602,50.244582653045654,73.27077889442444,1.1066348552703857,12.738853454589844,0.9025614857673645,0.6891391277313232,-0.19763913630507973,0.010772723814981613,0.11599404338714012,0.9810888013781333,0.4691559182469364,0.14592184508085163
7,149.19885182380676,58.760623931884766,86.04541802406311,1.1127671003341675,12.820512771606445,0.9141179323196411,0.6918832659721375,-0.11121612251942171,0.009420939805085175,0.09676486370420999,0.9840328259907403,0.4798133721420148,0.12777274785122922
8,203.90960001945496,67.773118019104,131.10418510437012,1.1732441186904907,13.37792682647705,0.9484061002731323,0.6864848732948303,-0.001422159670080381,0.006775214792486571,0.08897438996745714,0.9842455507504326,0.5023448931525203,0.12942316805604448
9,232.55116176605225,76.25605893135071,150.5464608669281,1.2153735160827637,13.793103218078613,0.9615291953086853,0.6851861476898193,0.05591448887511769,0.009633031933075466,0.10418662767294051,0.9825412093798643,0.519370557740049,0.1313102066805783
10,263.15917587280273,88.88890886306763,167.93126678466797,1.2535459995269775,14.184396743774414,0.9587092399597168,0.6825125217437744,0.10246429722620375,0.00827901910918016,0.10018607147063946,0.9836867917419666,0.525347689927935,0.1058642894331891
11,359.1628198623657,146.6638467311859,205.4713785648346,1.270024061203003,14.38848876953125,0.9464620351791382,0.6800059080123901,0.14942931604236898,0.010449540747185846,0.12187840385169521,0.980400362030291,0.539136884051583,0.1698175332408991
12,437.60996294021606,158.9819197654724,271.0163745880127,1.3312110900878906,14.981273651123047,0.9389499425888062,0.6794209480285645,0.1277346457164835,0.009362704606527161,0.10013420171486274,0.9835747086862556,0.5310705013087479,0.14223249878765942
13,490.38245701789856,188.5442337989807,293.544091463089,1.371634602546692,15.384614944458008,0.939203143119812,0.6745789647102356,0.16767317236713078,0.011231785496959888,0.13676601870565153,0.9766046767166595,0.518353150081782,0.1539816974881058
14,619.2863399982452,294.6485595703125,315.75995564460754,1.424933910369873,15.873015403747559,0.9191411137580872,0.6781022548675537,0.1780753722719134,0.013179880757900202,0.14535947726665818,0.9736315316878004,0.5230014635145223,0.19382199375314366
15,654.0271887779236,303.5168776512146,340.9313278198242,1.483264684677124,16.460905075073242,0.8904544115066528,0.6814081072807312,0.1727733806364957,0.014080320475387978,0.1530117295096025,0.975849366890641,0.5152585216863907,-0.07007789993166144
16,785.3769135475159,411.54649567604065,363.67002964019775,1.5215892791748047,16.87763786315918,0.8795335292816162,0.676843523979187,0.18458418083914177,0.010801075261649347,0.1279788408321969,0.9807631642531008,0.5117878730857206,0.23178370851556887
17,851.8876435756683,444.8187906742096,396.18088555336,1.7196542024612427,18.867923736572266,0.884604811668396,0.6747851967811584,0.1355431796840049,0.013429247013769182,0.16264344628219327,0.9745760998408551,0.47109122844065154,0.17513616099847237
18,909.796573638916,460.6592354774475,437.6523563861847,1.7757247686386108,19.323671340942383,0.891849160194397,0.6718060374259949,0.14358410948636222,0.015698051012408988,0.17058409433879074,0.9734064915701958,0.45293690617525395,0.18826515368182697
19,943.736236333847,469.385041475296,458.0525987148285,1.8363748788833618,20.0,0.88139808177948,0.6700964570045471,0.15656242880802707,0.013211252171811497,0.17009756407837948,0.9704538440847348,0.420947592680657,0.3081132966694122
20,978.663277387619,491.1612825393677,470.6264326572418,2.1078126430511475,22.727272033691406,0.8696514964103699,0.6631688475608826,0.12451533798776077,0.014744622225395009,0.17356390989838916,0.9737208634755459,0.39679393037415994,0.27750701987305176
21,1090.0373165607452,546.2660915851593,526.2257325649261,2.3040122985839844,24.69135856628418,0.8680167198181152,0.66106116771698,0.08318014890450284,0.01720100217435041,0.1814592919520651,0.9711550843323304,0.33765291162192684,-0.0034450465922707214
22,1143.2024555206299,566.3708605766296,558.7175853252411,2.6318182945251465,27.972028732299805,0.878735363483429,0.6473099589347839,0.07220587850874945,0.012813312885813371,0.17942804245493055,0.9743972453530617,0.31334558952542896,0.4276679681912172
23,1260.0787184238434,622.2981035709381,619.0162303447723,3.6187896728515625,37.73584747314453,0.917055070400238,0.6292281746864319,-0.028167312966346406,0.020487837962412055,0.21981697367760364,0.9682383155647274,0.20240247518754234,0.2868051497588294
24,1301.1679384708405,650.4945478439331,631.3429074287415,8.015478134155273,81.63265228271484,0.9370445609092712,0.6172459125518799,-0.16185664708159164,0.022225116166849485,0.24942323263749663,0.9627754392617808,0.07631510157425259,-0.48307782495288965
25,1339.016741514206,658.9737617969513,660.0597956180573,39.899169921875,400.0,0.9840940237045288,0.5886929631233215,-0.22708281764318378,0.013801778294157203,0.1490250197945802,0.9764142649335249,0.012151441230713277,-0.23394124831662585
26,1422.3065416812897,686.8148918151855,714.9594986438751,50.0000114440918,500.0,0.9672205448150635,0.5663086771965027,-0.2010164628303203,0.018736027922855326,0.2184352285091384,0.9700532721908999,0.00044638045300752545,-0.032790771080188685
27,1587.9256706237793,743.1910336017609,823.537933588028,39.963340759277344,400.0,0.9345170855522156,0.5500176548957825,-0.16509677473289178,0.008828004034093624,0.11977273242267965,0.9819242161160113,0.002088674738334829,-0.33163660128718697
28,1706.2730956077576,847.8005874156952,836.7426545619965,50.0000114440918,500.0,0.9317359328269958,0.5300790071487427,-0.14162869783822868,0.01762300036225851,0.16552626753699212,0.9733172340478669,0.00016970963608287014,-0.1985463407434472
29,1754.4025964736938,856.4976892471313,875.5404045581818,44.42407989501953,444.4444580078125,0.8918464183807373,0.5172435641288757,-0.11790093094984443,0.01815568461781765,0.22550467679435646,0.9693096326988847,0.00013759964267968556,-0.11931497598734668
30,1915.2270245552063,941.279185295105,951.0497286319733,39.97250747680664,400.0,0.85005122423172,0.4935065805912018,-0.0918741450485759,0.012121701598985336,0.1203701113548107,0.9792493365642706,0.008316097786374235,-4.669824769341842
31,2079.638512611389,997.2091083526611,1058.8959555625916,44.42407989501953,444.4444580078125,0.8283647298812866,0.48629632592201233,-0.08297313630071389,0.013923882844481513,0.14659032208816047,0.9773232896642948,7.916709009078512e-05,-0.04342824916616882
32,2247.7148525714874,1056.8751945495605,1166.7755975723267,39.97250747680664,400.0,0.7691153287887573,0.4686322510242462,-0.06870592487133739,0.013520777917276468,0.12487905244888726,0.9778036113021782,0.000991511846612671,-2.237359391036807
33,2412.498499393463,1113.2284915447235,1274.562405347824,39.95417022705078,400.0,0.678575336933136,0.4449096620082855,-0.05833553996874937,0.012346143673536137,0.11589610788387597,0.9808621040462752,0.0005418092861320969,-0.7454418673499958
34,2580.312844276428,1220.4760766029358,1334.585530281067,44.42407989501953,444.4444580078125,0.6516909003257751,0.43712618947029114,-0.04657594523931803,0.012708108672983569,0.1348120619785553,0.9791989428321392,0.0012578493116879126,-1.2178587945107342
35,2745.4515652656555,1276.5596177577972,1395.4245872497559,44.42407989501953,444.4444580078125,0.5979456305503845,0.4228527247905731,-0.0400974095265356,0.009938011038298058,0.1080251741799109,0.9818030894993561,0.0011810277474061874,-0.7306981072174543
36,2960.449230194092,1383.351394891739,1503.0967903137207,50.000003814697266,500.0,0.5271244049072266,0.4035332202911377,-0.03470917304026059,0.008294393611225635,0.10123662776767577,0.9827946549257001,2.341286632474547e-05,-0.27751891450629107
37,3125.684579372406,1440.030919790268,1611.02175116539,49.98854446411133,500.0,0.46731823682785034,0.3907826840877533,-0.027727365578660148,0.013939382041221136,0.1505675887364858,0.9760786092699908,0.00017977571749855896,-1.0631981858097688
38,3291.5865733623505,1499.8244805335999,1716.5791339874268,44.42407989501953,444.4444580078125,0.3905402719974518,0.37506023049354553,-0.02209039186337565,0.016557855061922245,0.13503066222684576,0.9757074840599929,0.0006708307311333223,-17.442929919886772
39,3430.4658102989197,1555.653109550476,1799.0120759010315,36.31364059448242,363.6363525390625,0.36436253786087036,0.3712443709373474,-0.01137635047200941,0.023416729806736168,0.23951778865849038,0.9583922635497096,0.00585212999636037,-27.435198516234152
40,3598.6388223171234,1615.470838546753,1906.8347897529602,26.58722686767578,266.6666564941406,0.3743710219860077,0.38261720538139343,-0.0023294906592005466,0.035622169821221315,0.2958958932346579,0.9420157241631841,0.011884731238659536,-3.9155538149100906
41,3763.724088191986,1671.8965067863464,2014.8379318714142,30.698720932006836,307.69232177734375,0.2775249779224396,0.36122432351112366,-0.0022838731576649016,0.04104035164802573,0.34773271759258256,0.9422925397755818,0.01055617191703146,-9.820794890658181
42,3931.6461141109467,1779.4258909225464,2074.6953279972076,22.135652542114258,222.22222900390625,0.16888558864593506,0.3497650623321533,0.010702607556005389,0.1473033256777427,0.5706896195837349,0.7610593359802885,0.01872821733498306,-17.485265405899522
43,4031.162331342697,1835.2620961666107,2117.7568321228027,22.13565444946289,222.22222900390625,0.26568013429641724,0.37679630517959595,0.017643302176076885,0.029367087444042712,0.23780321455303224,0.9428812384031897,0.020522100257025895,-0.5415008296208768
44,4052.8179342746735,1843.421725988388,2130.7077350616455,24.919797897338867,250.0,0.20633798837661743,0.36711668968200684,0.005947199930598725,0.07377340732368572,0.46739883336850313,0.8604225753683041,0.007766365258805656,-3.1210666586061278
45,4075.6460313796997,1852.455794095993,2143.955493211746,30.698720932006836,307.69232177734375,0.37667810916900635,0.39650222659111023,0.005473271906576942,0.034256032162037583,0.2969309795573927,0.9440670653593111,0.007019228880391515,-0.8866618090734747
46,4097.756104230881,1861.3484082221985,2156.6213381290436,9.168024063110352,93.02325439453125,0.22317716479301453,0.43833810091018677,0.09002374665150092,0.04991226764395169,0.35964598434105893,0.9004025179085825,0.09210335687724104,-0.1681368139576363
47,4119.815960407257,1870.2119941711426,2169.274640083313,10.684460639953613,108.10810852050781,0.3840722143650055,0.4589901864528656,0.07309698354394646,0.07172113563651353,0.4861742072033458,0.8603108183016307,0.06554022546069002,-0.582729230223211
48,4141.747772216797,1879.075313091278,2181.7887194156647,7.549520492553711,76.92308044433594,0.41923707723617554,0.5436351299285889,0.09105926003008404,0.03552524141940745,0.3224073752428129,0.9404174616414595,0.13894306335301432,0.19612169131394877
49,4163.778411149979,1888.0685698986053,2194.2893385887146,36.33030700683594,363.6363525390625,0.6513986587524414,0.4725055694580078,-0.027035388370168396,0.020358451449178326,0.22841196480807857,0.9677722339254654,0.0038246167038386665,0.5024123056999299
50,4185.936598062515,1896.953186750412,2207.03555059433,49.97709655761719,500.0,0.5069254040718079,0.42425253987312317,-0.023237911300376005,0.01730212106303019,0.19247681946477266,0.9717484121103649,0.00022976806153655438,0.39165265017717965
51,4208.367969989777,1905.9589400291443,2219.909027814865,50.0000114440918,500.0,0.4080509841442108,0.39858052134513855,-0.01809697372531675,0.010504511490111793,0.12240418289147056,0.9800856005660469,3.509745068331049e-05,-0.08216082310983495
52,4230.709239959717,1915.0236330032349,2232.6207418441772,39.97250747680664,400.0,0.30402058362960815,0.38500726222991943,-0.01036957785305059,0.012834702199569574,0.12759486489318453,0.9789868425556644,0.0007888975356836762,-0.7604084398183226
53,4252.781457901001,1923.9974460601807,2245.179422855377,36.31364059448242,363.6363525390625,0.21685943007469177,0.3734172582626343,-0.006084989252607767,0.02244607901183093,0.23260913619532614,0.9590906416805108,0.0032029448939100372,-38.59157674128291
54,4274.415024757385,1932.9582738876343,2257.257803916931,24.9140682220459,250.0,0.08475293219089508,0.3709178566932678,0.016189343539684976,0.06021833598371361,0.4243645774956514,0.8927121810455447,0.01587223774349357,-4.919394311715809
55,4296.28410077095,1941.0611245632172,2270.475560903549,36.32197189331055,363.6363525390625,0.13030612468719482,0.37018606066703796,-0.004806336077455277,0.022441666903779325,0.2296217882743763,0.9636605537057764,0.0033136975896298653,-1.329412905703914
56,4319.134504556656,1950.1521337032318,2283.6842720508575,33.28750228881836,333.3333435058594,0.08068997412919998,0.3689766824245453,-0.003637514154428818,0.08138258859028989,0.5230085588653229,0.8282174166329214,0.0054425272211720485,-6.375082402715198
57,4340.740882635117,1958.1859056949615,2296.7025051116943,20.951316833496094,210.5263214111328,0.25451037287712097,0.44942471385002136,0.01574166117386119,0.057689495972194055,0.41853732523017084,0.8767713667966789,0.01903831076401397,-0.3731374665636902
58,4363.515277862549,1967.2702317237854,2309.847844362259,39.945003509521484,400.0,0.4309593439102173,0.4437914788722992,-0.004227948570033204,0.05596485534740193,0.474143712518807,0.9080439975205606,0.003337336361620983,-0.2597764770917224
59,4386.429219722748,1976.3172006607056,2323.172476530075,44.434268951416016,444.4444580078125,0.4261198043823242,0.4292962849140167,-0.002540964992917411,0.018695576020818866,0.197295515780127,0.9690661411368611,0.00227856763709543,-1.3410792212077305
60,4409.076132774353,1985.3371555805206,2336.256203651428,50.0000114440918,500.0,0.3566324710845947,0.4089539647102356,-0.0035029944577617553,0.01337022867712352,0.12501640799401245,0.9785526152339764,9.205345417751806e-06,-0.00786263978464832
61,4431.465658903122,1994.223539352417,2349.2103338241577,50.0000114440918,500.0,0.32004886865615845,0.39570382237434387,-0.0025111439176080876,0.001815391774368011,0.01588611740842362,0.9953297179841788,4.077951189659854e-06,-2.0498222208309205
62,4453.148190021515,2003.2106583118439,2361.3324258327484,50.0000114440918,500.0,0.3438207507133484,0.3995901942253113,-0.0019476745680262247,0.0031209294922548954,0.01827194603068543,0.9954358031601029,6.153112809095558e-06,-2.9637881092424134
63,4475.7599058151245,2012.1898953914642,2374.4036259651184,44.42407989501953,444.4444580078125,0.3623545467853546,0.4057207405567169,-0.0007006961410511192,0.005575121972553742,0.04236315651993894,0.9888842905638429,0.00025231174927658936,-33.745163533422655
64,4498.268644809723,2021.1373543739319,2387.4239649772644,44.42407989501953,444.4444580078125,0.40211614966392517,0.4133850634098053,0.0007749259358472131,0.014891540204593318,0.11723424094150035,0.9780542578503308,0.001354720304477791,-17.37576145741814
65,4520.392326831818,2030.0758211612701,2400.0760259628296,44.42407989501953,444.4444580078125,0.31747883558273315,0.4152759611606598,-0.0013888067111054066,0.008117722485394966,0.11905168965186459,0.9823289036359394,0.00027911340009971887,-3.217706121290277
66,4542.488115787506,2038.938160419464,2412.7691428661346,50.0000114440918,500.0,0.28336796164512634,0.40326863527297974,-0.0012821426033831887,0.0026208631653368408,0.021858042423709808,0.9944910739829574,1.3730781004021789e-06,-0.5316074684826679
67,4565.764950752258,2047.9129865169525,2426.5069048404694,50.0000114440918,500.0,0.27601683139801025,0.4082154929637909,-0.0009521357008634775,0.0016657586905904228,0.027536722486353533,0.9941238192948555,8.836686385003155e-07,-2.5951358457523126
68,4587.658953666687,2056.1552336215973,2439.5655376911163,50.0000114440918,500.0,0.318083256483078,0.414643794298172,-0.0006573869918628881,0.004285484732150896,0.04218171630176532,0.9913620357481947,1.3011714722976937e-06,-3.732830605799431
69,4609.845656871796,2065.0782837867737,2452.274649620056,50.0000114440918,500.0,0.38503941893577576,0.42491307854652405,-0.0006071184702799162,0.0032834321705004525,0.052926402093043876,0.9890443959704546,1.0020619563443098e-06,-4.285375948262397
70,4632.270127773285,2074.0748975276947,2465.1452028751373,50.0000114440918,500.0,0.4418114125728607,0.4410877823829651,-0.0005297581106428981,0.006274201129790731,0.06287469698767811,0.987096489550611,2.1516418849092058e-06,-4.376606199422
71,4653.318003892899,2083.0356702804565,2476.673182964325,39.97250747680664,400.0,0.4905179738998413,0.45331302285194397,0.004738962994935968,0.19762967908895687,0.7204117841881993,0.6504678250487853,0.0019792404996733844,-726.0511055098934
72,4675.871281862259,2092.063496351242,2489.620996952057,1.8141502141952515,19.80198097229004,-2.2924575805664062,0.7586684823036194,0.6218347461908613,0.12164216794053731,0.5043493957762344,0.8665323833922175,0.559970960549258,0.43197971062845497
73,4698.544412851334,2101.1240754127502,2502.656056880951,1.988933801651001,21.5053768157959,-2.792351484298706,0.7729981541633606,0.48838075240218537,0.09971435564989375,0.42275409985640944,0.8917790570452461,0.5065739374531999,0.33258339217663047
74,4721.2470688819885,2110.1586532592773,2515.7533190250397,2.1244287490844727,22.85714340209961,-2.662304639816284,0.7666283845901489,0.38962380842073924,0.08365011454393666,0.34834274217292566,0.9234313799633651,0.48189232952668626,0.4314770498935704
75,4743.045379638672,2118.259503364563,2528.85191321373,3.4442949295043945,36.03603744506836,-2.1816186904907227,0.7450191378593445,0.17164160705418344,0.048886884067459085,0.2742092487227748,0.9463834000378655,0.2699371225933788,0.32182527677813044
76,4765.403103590012,2126.747156381607,2542.143196582794,11.2766695022583,114.28571319580078,-0.8142728209495544,0.6855306625366211,-0.041657210983460896,0.009625650651117777,0.19328078036167748,0.970508264520702,0.06415180390385815,-0.7674462712861216
77,4787.647856712341,2135.8021183013916,2554.7812645435333,15.257695198059082,153.84616088867188,-0.5641229152679443,0.676601767539978,-0.07565571199068494,0.005911689140479159,0.16742832877310743,0.9720967833108162,0.0355820226009804,-0.2528668084961989
78,4809.442490816116,2144.216284275055,2567.6070635318756,39.91750717163086,400.0,-0.15770776569843292,0.6566053628921509,-0.1011888062698963,0.0014704938846157548,0.16803143047804395,0.9744284764732447,0.013984676010036702,-0.34111753096479835
79,4830.0665807724,2152.3528921604156,2579.5492794513702,39.96333694458008,400.0,0.208170548081398,0.6259261965751648,-0.08571645867375197,0.00627185363585232,0.11699878264619255,0.9814104223959003,0.003365457442446276,-5.559397475310077
80,4852.396141767502,2161.3954372406006,2592.28605055809,39.97250747680664,400.0,0.29047539830207825,0.6139914989471436,-0.07212399882915951,0.005712593153032412,0.10403255793343638,0.9828144983259223,0.0010646843136670782,-3.6697532038609806
81,4874.924202680588,2170.4561972618103,2605.2104284763336,36.32197189331055,363.6363525390625,0.3202125132083893,0.6084290742874146,-0.053444798357257614,0.00851056750428083,0.10433892454459451,0.9833650408438264,0.005375212235567825,-0.63650420894236
82,4896.742193698883,2179.423485517502,2617.511335372925,50.0000114440918,500.0,0.3028290569782257,0.6091956496238708,-0.05244671891452414,0.007667788271489551,0.11387220883156483,0.9821565547238726,0.00011573050045832159,-0.20156262100797204
83,4918.697209596634,2188.3545055389404,2629.9750566482544,50.0000114440918,500.0,0.3900344967842102,0.5922362208366394,-0.04359690234021331,0.007573482522777404,0.10231392780060197,0.9828040022753631,2.2502430705514957e-05,-0.2475651101720954
84,4941.422158718109,2197.4103903770447,2643.0785784721375,44.434268951416016,444.4444580078125,0.39692312479019165,0.5815380811691284,-0.034658333359541535,0.007555254574571077,0.10576750250928284,0.981351367852776,0.0002849253273576363,-0.7574164741041672
85,4962.771905660629,2206.488525390625,2654.790901660919,50.0000114440918,500.0,0.4432092607021332,0.5618778467178345,-0.030598028679422264,0.008869139039829868,0.11504977046038833,0.9803227447197165,1.069025007820571e-05,-0.27708175689024417
86,4983.002158641815,2214.669179201126,2666.2745554447174,44.434268951416016,444.4444580078125,0.38994094729423523,0.5516435503959656,-0.023499456605567084,0.008550668500376057,0.1115916030219103,0.9795386151621026,0.0006685325746441584,-14.764428981979183
87,5004.082938671112,2223.664436340332,2677.816433429718,50.0000114440918,500.0,0.42279645800590515,0.5221696496009827,-0.021851700164711673,0.006408473439140484,0.08444307409337123,0.9860793237123027,1.4093753322517388e-05,-0.5214311880969689
88,5027.286091566086,2232.6011621952057,2691.5305235385895,50.0000114440918,500.0,0.4596899449825287,0.4916338622570038,-0.017573946246757056,0.01667920729367629,0.13881534501344608,0.9761313660544523,3.289918161400467e-06,-0.3207827598104922
89,5048.131940603256,2240.8000571727753,2703.605018377304,50.0000114440918,500.0,0.4229285717010498,0.48048722743988037,-0.014631825842849602,0.011325870279317179,0.11413003475567983,0.9820074396360231,2.389386713506378e-06,-0.4682394034286334
90,5070.300963640213,2248.901627063751,2717.112989425659,39.96333694458008,400.0,0.37985923886299133,0.4529268443584442,-0.00747244557377408,0.01552998465766403,0.10690186963417,0.9793108230115298,0.0018164213586418256,-1.405411473906941
91,5091.382519483566,2257.0335052013397,2729.5096933841705,28.499412536621094,285.71429443359375,0.3382347822189331,0.44354745745658875,0.003245833695597214,0.050792780364795315,0.3226623267767316,0.9186632939091434,0.0040676296312835555,-3.470328232255826
92,5113.3016884326935,2265.6456973552704,2742.1796324253082,26.57500457763672,266.6666564941406,0.22146371006965637,0.47058814764022827,0.0029986098952662996,0.039103116923490173,0.3119685293500711,0.9142721774649465,0.008301415266172273,-2.6694537681587676
93.0,5136.300061702728,2273.8273706436157,2756.077001571655,39.88167190551758,400.0,0.2190941870212555,0.5097171664237976,-0.00226025484218852,0.02759647949773683,0.24496887295299702,0.9608414258737242,0.0033001145833930078,0.01589410537950689
94.0,5160.176442623138,2282.885793685913,2770.002200365066,44.424076080322266,444.4444580078125,0.2737441956996918,0.48772385716438293,-0.008478577735999993,0.014761240152846428,0.16552039358847373,0.9764882052049905,0.0005521276526671762,-0.9718514855379199
95.0,5183.212407588959,2291.118242740631,2783.900200128555,30.70577621459961,307.69232177734375,0.11838250607252121,0.5034959316253662,0.002684437640193652,0.05906559638118274,0.3831897352505372,0.8947644166342298,0.00991414969065001,-6.903497616461643
96.0,5206.987941741943,2299.5173823833466,2798.392888307571,39.96333694458008,400.0,0.1349078118801117,0.46102839708328247,-0.0015415975536274753,0.02848968260276803,0.21559452756820888,0.9550842667944466,0.002271302774999147,-68.32633998316894
97.0,5230.943928718567,2307.6252806186676,2813.3680322170253,39.97250747680664,400.0,0.10855545103549957,0.4267158508300781,-0.004934396228108079,0.025911302715939995,0.3351523706039313,0.9522235940229028,0.0010336953563199018,-4.070553769241162
98.0,5254.8908598423,2315.7927515506744,2828.2700262069698,26.599449157714844,266.6666564941406,-0.02766328491270542,0.42470887303352356,0.0035175803398293567,0.038445280562042786,0.32108915798596976,0.9412088935362145,0.01484346474814822,-19.846163526328898
99.0,5278.613080978394,2324.859397649765,2842.053664207458,39.97250747680664,400.0,0.008851823396980762,0.4238336980342865,-0.006586435274498722,0.018523441323618377,0.22706683768667146,0.9684709731560973,0.0023940288617956005,-1.3770764476189046
100.0,5302.04992890358,2332.997016429901,2856.4876263141628,50.0000114440918,500.0,-0.02444995939731598,0.37994271516799927,-0.004510228298610227,0.015388841020879625,0.20378039299613163,0.970768514942226,1.060753731053334e-05,-2.4739176579340687
